perfume_index,similar_perfume_index,rounded_percentage_match
6169,10378,50
6170,6170,100
6170,3137,58
6170,1416,54
6171,2928,60
6171,3545,38
6171,6946,37
6172,5688,66
6172,4718,63
6172,2517,57
6173,45,74
6173,9169,51
6173,4358,49
6174,6841,46
6174,3148,45
6174,167,43
6175,3572,71
6175,3574,71
6175,3568,63
6176,9323,58
6176,4957,49
6176,10275,47
6177,4446,74
6177,8943,55
6177,2302,53
6178,4192,52
6178,10172,51
6178,10168,51
6179,1807,61
6179,7586,58
6179,8398,57
6180,7102,63
6180,7101,63
6180,4275,60
6181,9914,73
6181,3651,72
6181,4180,69
6182,5501,44
6182,8603,44
6182,6347,43
6183,7588,54
6183,2094,53
6183,10337,50
6184,6189,74
6184,6187,64
6184,6190,60
6185,6378,66
6185,4495,65
6185,4691,63
6186,4662,58
6186,2212,51
6186,1643,49
6187,4691,66
6187,4495,65
6187,6184,64
6188,4468,57
6188,4304,48
6188,1305,46
6189,6190,88
6189,6194,78
6189,6184,74
6190,6194,89
6190,6189,88
6190,6184,60
6191,6652,54
6191,2067,54
6191,7602,51
6192,1096,64
6192,2826,53
6192,2832,53
6193,6196,61
6193,8029,61
6193,3173,59
6194,6190,89
6194,6189,78
6194,6184,53
6195,8252,55
6195,2358,54
6195,8754,51
6196,6193,61
6196,6200,57
6196,4350,51
6197,7453,67
6197,5750,65
6197,8957,61
6198,9365,54
6198,1106,50
6198,8029,49
6199,5933,69
6199,5162,64
6199,8181,63
6200,6196,57
6200,2353,48
6200,6193,47
6201,1062,56
6201,9966,51
6201,7518,48
6202,3571,58
6202,6661,42
6202,5626,42
6203,3568,80
6203,3562,80
6203,5038,79
6204,8216,54
6204,2662,54
6204,10185,52
6205,10753,63
6205,2498,63
6205,2571,61
6206,3273,61
6206,1106,55
6206,9716,53
6207,3931,76
6207,1331,71
6207,3850,67
6208,6582,74
6208,9737,73
6208,496,65
6209,9454,73
6209,3264,65
6209,10657,56
6210,3113,60
6210,7247,58
6210,9062,57
6211,990,69
6211,8398,69
6211,1135,64
6212,8535,63
6212,3199,60
6212,5722,59
6213,303,87
6213,4715,80
6213,5578,77
6214,3105,77
6214,6222,74
6214,494,73
6215,3456,68
6215,6493,65
6215,7930,64
6216,4693,64
6216,4176,58
6216,2140,56
6217,8555,78
6217,1765,58
6217,417,49
6218,3984,71
6218,3017,59
6218,9463,57
6219,2897,73
6219,10153,68
6219,9720,61
6220,1568,54
6220,5533,53
6220,4192,50
6221,5694,65
6221,8961,63
6221,6070,63
6222,3105,95
6222,494,87
6222,6214,74
6223,5660,59
6223,5270,58
6223,3595,57
6224,5219,68
6224,5237,67
6224,9914,66
6225,5825,63
6225,7371,60
6225,2448,58
6226,10582,47
6226,6711,43
6226,4925,41
6227,4933,88
6227,2079,61
6227,10111,61
6228,5562,56
6228,2134,53
6228,2787,51
6229,8971,65
6229,9761,65
6229,7642,62
6230,3182,57
6230,6089,55
6230,1361,53
6231,4074,71
6231,4602,70
6231,232,66
6232,5104,49
6232,9241,49
6232,10583,47
6233,6623,70
6233,5600,58
6233,7646,58
6234,3276,64
6234,3593,60
6234,166,58
6235,4055,78
6235,7812,76
6235,8864,76
6236,5539,93
6236,8098,62
6236,2813,55
6237,6296,58
6237,8021,56
6237,2736,56
6238,3975,67
6238,2878,63
6238,9299,63
6239,10555,60
6239,10398,57
6239,10391,57
6240,9863,60
6240,1505,57
6240,8298,55
6241,6712,46
6241,6711,46
6241,6710,46
6242,10033,59
6242,4670,57
6242,5465,57
6243,5609,91
6243,5377,91
6243,466,78
6244,10215,68
6244,2672,66
6244,2992,65
6245,891,62
6245,7464,60
6245,6244,60
6246,3139,44
6246,3938,37
6246,1527,36
6247,9236,82
6247,2619,61
6247,4970,58
6248,3830,69
6248,2728,69
6248,452,68
6249,999,58
6249,6082,55
6249,6081,55
6250,450,55
6250,530,47
6250,4463,42
6251,2348,69
6251,3378,65
6251,3817,65
6252,5267,66
6252,2766,60
6252,5891,56
6253,1514,58
6253,10580,57
6253,9316,56
6254,8815,60
6254,4420,53
6254,6411,53
6255,5534,62
6255,1632,61
6255,1423,60
6256,4301,67
6256,4306,67
6256,5043,63
6257,3749,74
6257,5395,73
6257,2001,66
6258,5510,62
6258,7532,62
6258,4374,60
6259,7957,41
6259,2319,40
6259,9422,38
6260,10165,89
6260,5419,78
6260,8871,71
6261,899,72
6261,2168,66
6261,6119,62
6262,8221,62
6262,8677,60
6262,3768,53
6263,7585,49
6263,6285,47
6263,3816,45
6264,6215,62
6264,6493,59
6264,6758,58
6265,4178,49
6265,6570,47
6265,2150,41
6266,10496,53
6266,1882,50
6266,2104,48
6267,4752,51
6267,10231,48
6267,3829,48
6268,6278,90
6268,8134,58
6268,8112,53
6269,5964,71
6269,5189,70
6269,189,68
6270,6277,71
6270,5522,56
6270,5512,56
6271,218,84
6271,1320,72
6271,5319,71
6272,4285,68
6272,3817,64
6272,6379,64
6273,5676,63
6273,3375,57
6273,5764,41
6274,3071,78
6274,10261,70
6274,2352,70
6275,578,61
6275,5292,60
6275,3330,58
6276,9009,62
6276,606,61
6276,7785,59
6277,6270,71
6277,6271,60
6277,8186,55
6278,6268,90
6278,8112,60
6278,4928,51
6279,3052,63
6279,9410,62
6279,6271,62
6280,4186,84
6280,5969,74
6280,736,67
6281,1910,63
6281,1042,58
6281,6561,57
6282,9408,65
6282,5072,49
6282,2380,49
6283,6297,63
6283,5156,51
6283,10690,51
6284,6609,55
6284,7535,53
6284,5121,52
6285,8083,48
6285,6263,47
6285,4118,44
6286,1116,58
6286,2203,51
6286,2364,48
6287,802,50
6287,3431,49
6287,9188,49
6288,5024,57
6288,7538,56
6288,8586,56
6289,5754,55
6289,7607,48
6289,2209,47
6290,707,62
6290,10357,51
6290,8390,50
6291,6958,60
6291,6143,59
6291,5707,52
6292,10222,55
6292,5592,55
6292,4965,52
6293,2165,71
6293,4081,63
6293,5160,61
6294,10471,54
6294,291,48
6294,5667,48
6295,2058,51
6295,5459,50
6295,4832,49
6296,5007,65
6296,5281,62
6296,6237,58
6297,6283,63
6297,8410,43
6297,2893,42
6298,1786,53
6298,3733,52
6298,7991,48
6299,3994,51
6299,10469,37
6299,5632,37
6300,1080,54
6300,3481,53
6300,967,53
6301,4490,50
6301,4142,48
6301,9874,47
6302,2876,60
6302,5450,55
6302,4842,53
6303,4437,47
6303,8242,43
6303,10491,41
6304,4824,53
6304,4784,50
6304,2299,48
6305,9845,52
6305,10457,45
6305,2932,44
6306,4226,49
6306,1579,47
6306,4914,46
6307,2049,48
6307,4626,47
6307,5776,47
6308,9978,41
6308,5686,38
6308,6440,37
6309,6315,81
6309,1098,70
6309,143,68
6310,6314,56
6310,6317,53
6310,990,52
6311,12,63
6311,2134,59
6311,9431,59
6312,8459,83
6312,6102,70
6312,4275,69
6313,3357,65
6313,525,56
6313,9321,55
6314,6317,70
6314,1117,59
6314,6310,56
6315,6309,81
6315,143,80
6315,2186,72
6316,2448,74
6316,9464,59
6316,3090,59
6317,6314,70
6317,1117,60
6317,6310,53
6318,5452,93
6318,8034,87
6318,6090,86
6319,3662,66
6319,6328,61
6319,3676,57
6320,8503,56
6320,2927,56
6320,1846,53
6321,4743,72
6321,5427,72
6321,2020,70
6322,1201,58
6322,257,57
6322,1773,50
6323,10744,69
6323,6036,62
6323,3144,59
6324,8029,60
6324,7310,52
6324,2453,52
6325,6029,65
6325,1112,64
6325,1086,64
6326,7793,47
6326,7556,44
6326,1191,42
6327,2739,66
6327,763,58
6327,2812,54
6328,4899,80
6328,3315,72
6328,3386,72
6329,2355,54
6329,2805,51
6329,2348,48
6330,10225,51
6330,1851,48
6330,7413,47
6331,7948,38
6331,7425,38
6331,7341,37
6332,2496,65
6332,2974,64
6332,6076,64
6333,2073,62
6333,1452,62
6333,7781,60
6334,1399,57
6334,6792,55
6334,10047,53
6335,501,68
6335,3064,59
6335,9216,52
6336,1667,60
6336,3335,51
6336,10007,51
6337,6102,55
6337,2970,50
6337,849,47
6338,2950,52
6338,9904,50
6338,8172,49
6339,7980,53
6339,6145,50
6339,1905,46
6340,6924,73
6340,5357,64
6340,3200,60
6341,7019,45
6341,1139,44
6341,8464,42
6342,9978,68
6342,1298,55
6342,6440,53
6343,10262,56
6343,4961,55
6343,7603,52
6344,6345,67
6344,3874,40
6344,6355,39
6345,6344,67
6345,7917,46
6345,8997,41
6346,422,65
6346,3727,58
6346,7960,57
6347,9176,54
6347,5828,51
6347,9008,51
6348,5781,57
6348,4759,56
6348,1851,56
6349,2723,62
6349,3568,60
6349,3562,60
6350,5037,61
6350,6353,57
6350,3573,53
6351,10364,56
6351,8626,55
6351,6790,49
6352,3795,48
6352,7800,45
6352,587,43
6353,5037,75
6353,2723,66
6353,9869,64
6354,868,62
6354,9429,61
6354,5327,61
6355,7769,74
6355,6628,65
6355,3417,62
6356,8554,52
6356,4767,49
6356,4717,47
6357,610,55
6357,517,50
6357,760,50
6358,7359,51
6358,5302,45
6358,3732,45
6359,4940,53
6359,760,51
6359,629,48
6360,9173,62
6360,1165,62
6360,1110,59
6361,3337,64
6361,5100,57
6361,8603,56
6362,6379,66
6362,3619,65
6362,2348,59
6363,4714,63
6363,7164,62
6363,5891,58
6364,10008,57
6364,8273,52
6364,6419,52
6365,9595,66
6365,6280,63
6365,9591,58
6366,9374,48
6366,1868,48
6366,1871,48
6367,7875,62
6367,5552,59
6367,2360,59
6368,2259,64
6368,8174,62
6368,3861,61
6369,6372,56
6369,6309,49
6369,2186,46
6370,1758,48
6370,3621,46
6370,3665,45
6371,8039,69
6371,5452,62
6371,5976,61
6372,6626,58
6372,6369,56
6372,3701,50
6373,2646,70
6373,758,62
6373,2348,62
6374,10697,45
6374,4941,43
6374,8458,42
6375,7424,56
6375,2951,54
6375,4878,52
6376,2952,81
6376,2951,62
6376,296,54
6377,678,60
6377,1501,60
6377,8826,51
6378,6947,69
6378,4607,69
6378,6185,66
6379,6362,66
6379,6272,64
6379,3619,60
6380,2468,58
6380,5044,49
6380,6021,48
6381,1110,61
6381,3171,59
6381,7193,58
6382,4718,66
6382,5139,60
6382,5145,58
6383,10788,57
6383,8600,55
6383,7421,55
6384,10242,46
6384,3206,41
6384,433,40
6385,4941,57
6385,4103,53
6385,4093,51
6386,6671,52
6386,4139,43
6386,7696,43
6387,3579,58
6387,1357,57
6387,7779,54
6388,1842,60
6388,984,57
6388,8986,48
6389,10441,64
6389,10261,53
6389,7696,49
6390,8797,49
6390,7875,48
6390,3256,47
6391,187,58
6391,5154,53
6391,9571,44
6392,8611,56
6392,4831,54
6392,342,52
6393,3926,60
6393,701,55
6393,4686,53
6394,5825,79
6394,9019,66
6394,3135,66
6395,10499,50
6395,5793,49
6395,6947,47
6396,6404,75
6396,8961,72
6396,10480,71
6397,4117,72
6397,9226,70
6397,8329,69
6398,6162,65
6398,8986,50
6398,10702,48
6399,5929,70
6399,2081,49
6399,1458,49
6400,9946,40
6400,4608,39
6400,7421,37
6401,7710,53
6401,4837,50
6401,6973,49
6402,3440,40
6402,10000,39
6402,6388,39
6403,8630,58
6403,9899,57
6403,1404,53
6404,6396,75
6404,8581,57
6404,9087,56
6405,9740,58
6405,3795,56
6405,9848,54
6406,525,65
6406,8841,62
6406,6838,62
6407,4236,96
6407,6694,89
6407,3905,87
6408,1675,70
6408,7793,60
6408,10595,59
6409,7819,55
6409,5316,54
6409,6423,51
6410,5853,63
6410,4749,56
6410,7734,56
6411,5851,83
6411,10656,76
6411,229,73
6412,6418,100
6412,3098,57
6412,2414,51
6413,2537,70
6413,3259,64
6413,3258,64
6414,2410,72
6414,9789,71
6414,4514,52
6415,10696,67
6415,7757,66
6415,8428,65
6416,6407,81
6416,4236,77
6416,4481,76
6417,1360,78
6417,9668,66
6417,893,66
6418,6418,100
6418,3098,57
6418,2414,51
6419,3087,83
6419,3599,74
6419,10459,69
6420,2833,93
6420,10459,85
6420,3087,78
6421,3365,83
6421,1365,69
6421,4067,68
6422,88,77
6422,522,66
6422,7875,58
6423,1468,58
6423,4698,54
6423,5316,52
6424,2447,92
6424,2197,85
6424,7754,81
6425,1197,74
6425,2779,70
6425,2034,69
6426,2066,79
6426,4937,78
6426,7788,78
6427,7535,59
6427,524,58
6427,9977,58
6428,1369,92
6428,7337,80
6428,8254,79
6429,8876,77
6429,4060,76
6429,8691,74
6430,3522,64
6430,6417,60
6430,4854,60
6431,7386,63
6431,10521,54
6431,10744,51
6432,9835,73
6432,1110,63
6432,7130,61
6433,4823,67
6433,4808,67
6433,2072,56
6434,7330,62
6434,7065,58
6434,3986,58
6435,914,49
6435,5852,38
6435,5681,36
6436,725,73
6436,1717,71
6436,4123,68
6437,10413,55
6437,6187,52
6437,4942,51
6438,884,74
6438,9566,57
6438,4697,47
6439,4432,48
6439,9078,36
6439,9903,35
6440,6342,53
6440,9978,50
6440,5775,48
6441,7799,53
6441,9323,47
6441,1634,45
6442,2959,41
6442,7277,40
6442,9175,38
6443,4921,66
6443,1315,50
6443,4935,49
6444,4860,61
6444,7917,53
6444,2775,51
6445,9316,48
6445,10458,47
6445,4627,45
6446,1628,64
6446,3978,56
6446,8657,52
6447,1095,50
6447,556,44
6447,1074,44
6448,8433,69
6448,9914,66
6448,4180,65
6449,2249,52
6449,9591,52
6449,3207,52
6450,5561,64
6450,3405,59
6450,10802,59
6451,9075,82
6451,10396,78
6451,8749,69
6452,4296,60
6452,7493,57
6452,3586,54
6453,10761,58
6453,2334,57
6453,8428,53
6454,6164,58
6454,8200,55
6454,132,54
6455,8079,59
6455,10582,57
6455,10477,57
6456,8501,69
6456,9906,68
6456,5750,61
6457,3753,60
6457,8282,53
6457,5268,49
6458,10499,55
6458,9998,50
6458,9981,49
6459,3487,40
6459,7242,38
6459,2697,37
6460,5826,67
6460,8291,63
6460,4305,62
6461,8646,48
6461,793,44
6461,6211,42
6462,8704,45
6462,2956,43
6462,2465,41
6463,1321,55
6463,9912,53
6463,734,47
6464,1192,67
6464,4226,50
6464,5667,49
6465,3278,66
6465,5712,62
6465,7037,62
6466,834,56
6466,2237,53
6466,2477,53
6467,3218,53
6467,1978,51
6467,6767,43
6468,2751,42
6468,8791,41
6468,4015,39
6469,9008,56
6469,4796,53
6469,4797,53
6470,3418,48
6470,10445,47
6470,5842,47
6471,5044,53
6471,7885,48
6471,9148,44
6472,5924,52
6472,695,51
6472,4879,48
6473,6540,42
6473,10082,41
6473,8895,41
6474,9323,50
6474,4264,43
6474,7039,40
6475,8822,67
6475,504,66
6475,1701,65
6476,4115,68
6476,6024,64
6476,10405,64
6477,8535,62
6477,6023,61
6477,3199,59
6478,3577,53
6478,3213,52
6478,1444,50
6479,1080,71
6479,985,71
6479,1423,67
6480,1773,57
6480,899,53
6480,4081,48
6481,9521,60
6481,9217,56
6481,4575,54
6482,752,60
6482,2688,56
6482,2690,56
6483,9280,76
6483,3597,68
6483,2565,66
6484,3972,71
6484,9527,70
6484,497,63
6485,6784,76
6485,763,61
6485,6839,56
6486,3360,78
6486,4117,69
6486,6842,67
6487,4736,64
6487,6382,53
6487,5273,52
6488,9436,50
6488,7844,47
6488,3720,46
6489,7820,55
6489,8604,51
6489,5522,50
6490,3159,62
6490,9506,62
6490,828,58
6491,9719,62
6491,967,62
6491,5158,60
6492,9914,69
6492,4180,68
6492,9002,66
6493,6215,65
6493,6758,62
6493,5360,61
6494,2127,53
6494,8157,52
6494,7955,46
6495,1686,49
6495,8069,44
6495,7627,42
6496,984,53
6496,6831,52
6496,9962,50
6497,10397,81
6497,10392,70
6497,10348,61
6498,3728,93
6498,9245,91
6498,9233,88
6499,636,55
6499,4181,52
6499,10112,44
6500,7047,40
6500,2781,37
6500,9056,35
6501,3704,54
6501,707,53
6501,2927,52
6502,6628,47
6502,7769,46
6502,3115,45
6503,6793,48
6503,316,45
6503,1922,42
6504,850,59
6504,4867,58
6504,9443,56
6505,1915,63
6505,2830,63
6505,2831,62
6506,1908,63
6506,865,61
6506,7503,61
6507,10000,64
6507,9119,58
6507,3377,57
6508,3985,75
6508,5628,64
6508,2886,62
6509,6511,58
6509,6514,52
6509,5456,51
6510,7066,72
6510,6832,67
6510,2666,60
6511,6509,58
6511,3285,50
6511,9474,50
6512,7447,66
6512,5889,65
6512,5890,65
6513,9368,74
6513,4052,67
6513,321,66
6514,6509,52
6514,8961,50
6514,10279,49
6515,6588,51
6515,9791,48
6515,26,46
6516,8763,64
6516,9,64
6516,7102,62
6517,9406,71
6517,1711,70
6517,4711,69
6518,297,56
6518,5983,55
6518,4459,50
6519,658,72
6519,8291,72
6519,1764,65
6520,7805,57
6520,9597,50
6520,7605,50
6521,2039,59
6521,3182,58
6521,4894,53
6522,3966,61
6522,6633,58
6522,1441,58
6523,2871,79
6523,7793,70
6523,730,67
6524,4174,58
6524,8090,56
6524,9950,54
6525,10481,51
6525,171,47
6525,6218,47
6526,736,69
6526,5337,68
6526,5238,67
6527,6070,68
6527,6479,65
6527,3115,65
6528,10578,47
6528,6783,45
6528,624,45
6529,6529,100
6529,6547,62
6529,6539,62
6530,6530,100
6530,8796,56
6530,2546,53
6531,6529,100
6531,6547,62
6531,6539,62
6532,6530,100
6532,8796,56
6532,2546,53
6533,10220,52
6533,3465,46
6533,6739,43
6534,6002,53
6534,8348,42
6534,6349,41
6535,6002,60
6535,2161,50
6535,7990,46
6536,5816,55
6536,1361,49
6536,6538,48
6537,3580,51
6537,8293,50
6537,6170,50
6538,1361,82
6538,7081,77
6538,10686,70
6539,6531,62
6539,6529,62
6539,6547,56
6540,6542,61
6540,2766,56
6540,3099,55
6541,2235,54
6541,9179,53
6541,9389,51
6542,6540,61
6542,10234,49
6542,737,44
6543,3961,68
6543,2658,62
6543,6215,55
6544,7415,78
6544,4387,73
6544,3817,73
6545,2965,63
6545,6544,62
6545,5147,56
6546,3254,74
6546,2168,65
6546,821,65
6547,7081,68
6547,6538,67
6547,1361,64
6548,2172,50
6548,3176,47
6548,3177,47
6549,10236,61
6549,1438,61
6549,9702,60
6550,6556,100
6550,6566,59
6550,2964,59
6551,2009,62
6551,4868,62
6551,3360,59
6552,9325,48
6552,4127,47
6552,6737,45
6553,3473,67
6553,6845,66
6553,5389,62
6554,8804,92
6554,2886,62
6554,5073,61
6555,5324,56
6555,10033,46
6555,9396,44
6556,6556,100
6556,6566,59
6556,2964,59
6557,5006,65
6557,2760,65
6557,5402,62
6558,6559,91
6558,10798,58
6558,6625,56
6559,6558,91
6559,10712,54
6559,9354,54
6560,5219,79
6560,5292,68
6560,4180,68
6561,8110,71
6561,8914,67
6561,7997,66
6562,10227,61
6562,10047,58
6562,9725,53
6563,3192,60
6563,7663,57
6563,7839,57
6564,3718,55
6564,7067,54
6564,9020,54
6565,1341,75
6565,2369,69
6565,3256,66
6566,4474,63
6566,6550,59
6566,6556,59
6567,10516,67
6567,10517,67
6567,7116,57
6568,4966,76
6568,7131,68
6568,2646,68
6569,10015,63
6569,1661,59
6569,4372,58
6570,3140,54
6570,4178,52
6570,10046,51
6571,8226,51
6571,1559,47
6571,9249,46
6572,3083,41
6572,6741,29
6572,7275,29
6573,1463,66
6573,9721,60
6573,7767,57
6574,3522,56
6574,9140,55
6574,2162,53
6575,8044,52
6575,9173,48
6575,1072,46
6576,6686,51
6576,8722,45
6576,7287,44
6577,8299,69
6577,2817,69
6577,6019,68
6578,125,52
6578,5558,43
6578,8142,43
6579,4657,48
6579,9194,48
6579,6877,45
6580,6585,90
6580,7542,63
6580,4865,48
6581,1892,100
6581,4557,90
6581,6951,67
6582,6208,74
6582,9700,72
6582,9737,65
6583,2028,74
6583,67,72
6583,7221,68
6584,5561,65
6584,3007,63
6584,4714,61
6585,6580,90
6585,7542,70
6585,4865,53
6586,1835,49
6586,793,47
6586,5253,46
6587,8179,66
6587,8754,62
6587,9223,58
6588,2307,61
6588,6756,55
6588,10635,53
6589,10172,63
6589,10168,63
6589,9566,56
6590,1047,78
6590,9966,76
6590,4897,72
6591,3905,83
6591,3817,74
6591,5330,71
6592,9359,68
6592,7793,67
6592,730,64
6593,5918,70
6593,4758,65
6593,4653,65
6594,3565,82
6594,9698,71
6594,3042,71
6595,5855,59
6595,1821,55
6595,10769,49
6596,3634,58
6596,4001,55
6596,5439,54
6597,9511,60
6597,3835,57
6597,1209,52
6598,2037,52
6598,7603,52
6598,50,48
6599,10189,58
6599,4734,49
6599,3995,46
6600,7668,57
6600,3726,53
6600,10446,49
6601,10656,62
6601,229,54
6601,1440,54
6602,4966,61
6602,7131,60
6602,6663,59
6603,569,51
6603,825,50
6603,5731,36
6604,4233,58
6604,864,57
6604,2028,56
6605,1035,85
6605,7623,79
6605,5993,75
6606,8591,57
6606,7388,54
6606,1193,52
6607,10261,43
6607,7336,43
6607,2067,42
6608,2848,65
6608,7832,62
6608,5452,57
6609,7535,81
6609,9474,80
6609,1304,79
6610,6982,53
6610,6938,43
6610,2310,40
6611,9811,42
6611,10004,42
6611,9040,40
6612,8193,48
6612,8515,41
6612,1830,41
6613,8971,49
6613,4865,48
6613,6177,46
6614,7368,48
6614,6597,47
6614,7130,47
6615,1033,57
6615,1037,51
6615,6009,47
6616,7198,46
6616,3190,46
6616,2076,37
6617,10784,63
6617,8284,54
6617,7147,53
6618,469,62
6618,8633,53
6618,7181,52
6619,10145,59
6619,1611,54
6619,489,51
6620,2582,46
6620,10499,46
6620,7517,44
6621,8029,62
6621,6193,53
6621,7591,48
6622,7720,46
6622,7546,45
6622,6092,41
6623,6233,70
6623,759,63
6623,9907,62
6624,2027,74
6624,155,72
6624,10585,70
6625,5713,68
6625,3086,66
6625,6436,64
6626,2443,83
6626,3091,73
6626,2598,63
6627,9141,80
6627,3771,78
6627,894,74
6628,3417,77
6628,7769,73
6628,9704,68
6629,3797,73
6629,174,70
6629,5346,65
6630,7234,54
6630,8935,54
6630,10022,54
6631,9406,91
6631,2785,86
6631,3796,83
6632,10550,80
6632,3087,74
6632,9827,73
6633,490,72
6633,8944,65
6633,1441,65
6634,3704,73
6634,3793,71
6634,4066,70
6635,1751,85
6635,9962,67
6635,9432,67
6636,5648,60
6636,3953,53
6636,7521,50
6637,4609,64
6637,6698,61
6637,2256,57
6638,10546,56
6638,6694,52
6638,8096,52
6639,2785,73
6639,1711,65
6639,9406,65
6640,187,54
6640,9407,52
6640,6947,47
6641,10546,64
6641,2866,64
6641,9,64
6642,10652,54
6642,9907,54
6642,10643,51
6643,118,79
6643,1731,72
6643,7178,66
6644,9296,61
6644,9591,61
6644,3584,60
6645,760,62
6645,4938,54
6645,10308,50
6646,4026,70
6646,1166,61
6646,4897,61
6647,6655,69
6647,1362,62
6647,18,55
6648,1909,46
6648,1470,42
6648,1314,40
6649,3176,70
6649,3177,69
6649,4230,69
6650,7602,62
6650,275,61
6650,1147,57
6651,1232,61
6651,4754,60
6651,1235,60
6652,7602,63
6652,6191,54
6652,5355,54
6653,6653,100
6653,3106,62
6653,6106,55
6654,6653,100
6654,3106,62
6654,6106,55
6655,6658,85
6655,6647,69
6655,3053,48
6656,760,57
6656,1114,54
6656,4938,50
6657,8586,54
6657,10772,52
6657,10305,50
6658,6655,85
6658,9563,55
6658,6647,53
6659,1549,53
6659,10502,52
6659,7132,51
6660,9173,65
6660,6036,62
6660,10659,59
6661,760,67
6661,4938,62
6661,6127,60
6662,480,72
6662,4961,53
6662,1613,53
6663,2348,95
6663,9567,83
6663,3704,83
6664,4939,51
6664,271,51
6664,6424,51
6665,2508,67
6665,1944,52
6665,9635,50
6666,7307,62
6666,8713,59
6666,2465,59
6667,8019,61
6667,7791,59
6667,8026,55
6668,5207,79
6668,2990,74
6668,8965,73
6669,4504,54
6669,7793,50
6669,3037,49
6670,3273,55
6670,9953,54
6670,1106,53
6671,6386,52
6671,1460,49
6671,2697,44
6672,4117,72
6672,6842,72
6672,5706,69
6673,303,84
6673,4715,77
6673,6213,75
6674,8498,65
6674,1781,59
6674,7197,58
6675,9364,52
6675,1296,52
6675,2906,51
6676,2066,81
6676,3771,74
6676,1711,72
6677,9899,44
6677,10578,43
6677,8851,42
6678,7088,51
6678,3046,41
6678,6653,40
6679,9977,61
6679,5855,60
6679,1821,55
6680,8384,60
6680,9176,60
6680,4066,60
6681,5434,64
6681,5545,51
6681,8883,50
6682,6683,89
6682,8979,50
6682,9934,43
6683,6682,89
6683,1927,43
6683,6366,41
6684,9598,85
6684,5199,63
6684,2621,58
6685,2832,61
6685,2826,61
6685,7529,60
6686,3901,59
6686,3781,57
6686,8722,57
6687,7533,51
6687,9837,50
6687,9436,49
6688,4705,62
6688,3043,60
6688,2734,57
6689,4424,42
6689,8010,41
6689,1146,41
6690,2450,63
6690,3867,59
6690,8573,57
6691,4226,55
6691,572,47
6691,2564,43
6692,8079,60
6692,5549,57
6692,9221,55
6693,3677,66
6693,9686,60
6693,520,58
6694,4236,93
6694,6407,89
6694,5562,82
6695,3377,77
6695,7394,58
6695,2519,57
6696,3426,86
6696,2785,79
6696,7982,76
6697,4716,53
6697,2065,52
6697,1811,49
6698,4609,78
6698,10750,67
6698,2899,65
6699,7529,59
6699,5152,57
6699,4387,57
6700,5591,52
6700,4,51
6700,8187,43
6701,7753,56
6701,6660,51
6701,9889,50
6702,8372,50
6702,6355,47
6702,9839,47
6703,4402,57
6703,1045,57
6703,2061,54
6704,1355,56
6704,8067,52
6704,7280,52
6705,4629,59
6705,6432,48
6705,9835,46
6706,10689,63
6706,1726,61
6706,690,60
6707,9842,55
6707,7986,30
6707,6116,30
6708,10287,63
6708,1471,60
6708,5310,58
6709,7899,53
6709,1887,45
6709,3778,44
6710,6711,54
6710,2184,49
6710,7007,46
6711,3833,60
6711,2200,56
6711,6710,54
6712,6711,49
6712,6241,46
6712,6710,45
6713,10100,72
6713,566,63
6713,126,62
6714,804,48
6714,5963,46
6714,5975,46
6715,1879,52
6715,6984,52
6715,429,51
6716,9363,63
6716,6040,55
6716,10261,53
6717,1122,63
6717,5764,58
6717,2925,54
6718,3499,58
6718,9757,56
6718,8457,50
6719,2428,61
6719,1831,60
6719,4972,57
6720,3434,64
6720,4228,57
6720,6422,54
6721,4579,62
6721,8245,60
6721,10247,59
6722,10408,59
6722,5283,56
6722,1648,51
6723,7368,60
6723,7546,58
6723,9394,54
6724,3745,56
6724,526,53
6724,1345,48
6725,1786,61
6725,8877,61
6725,346,47
6726,3769,70
6726,4019,66
6726,6031,65
6727,3668,70
6727,3665,58
6727,8149,51
6728,8181,75
6728,606,72
6728,2506,69
6729,8702,79
6729,7869,60
6729,9540,58
6730,10215,58
6730,913,48
6730,3796,48
6731,5164,63
6731,10493,57
6731,9050,56
6732,6027,50
6732,4757,41
6732,5523,38
6733,4184,66
6733,2740,60
6733,3467,58
6734,4030,52
6734,7460,50
6734,2339,50
6735,4261,69
6735,2585,60
6735,3877,60
